volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,eruption_number,eruption_category,start_year,start_month,start_day,evidence_method_dating
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17342,Confirmed Eruption,1983,7.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17341,Confirmed Eruption,1981,6.0,15.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17340,Confirmed Eruption,1980,9.0,24.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17339,Confirmed Eruption,1979,6.0,5.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17338,Confirmed Eruption,1977,4.0,11.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17337,Confirmed Eruption,1975,10.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17336,Confirmed Eruption,1973,1.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17335,Confirmed Eruption,1970,4.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17334,Confirmed Eruption,1967,5.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17333,Confirmed Eruption,1964,10.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17332,Confirmed Eruption,1964,5.0,14.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17331,Confirmed Eruption,1963,11.0,10.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17330,Confirmed Eruption,1963,4.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13845,Confirmed Eruption,1960,9.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13844,Confirmed Eruption,1960,1.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13843,Confirmed Eruption,1959,7.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13842,Confirmed Eruption,1957,10.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13841,Confirmed Eruption,1957,4.0,12.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,13840,Confirmed Eruption,1956,12.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17329,Confirmed Eruption,1956,1.0,3.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17328,Confirmed Eruption,1955,7.0,25.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17327,Confirmed Eruption,1954,5.0,26.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17326,Confirmed Eruption,1953,12.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17325,Confirmed Eruption,1953,4.0,27.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17323,Confirmed Eruption,1951,5.0,4.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17322,Confirmed Eruption,1950,11.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17321,Confirmed Eruption,1949,12.0,26.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17320,Confirmed Eruption,1948,4.0,9.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17319,Confirmed Eruption,1947,5.0,26.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17318,Confirmed Eruption,1946,12.0,30.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17317,Confirmed Eruption,1946,4.0,29.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17316,Confirmed Eruption,1945,9.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17315,Confirmed Eruption,1943,12.0,9.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17314,Confirmed Eruption,1943,6.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17312,Confirmed Eruption,1940,4.0,20.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17311,Confirmed Eruption,1938,0.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17310,Confirmed Eruption,1937,5.0,7.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17309,Confirmed Eruption,1937,1.0,13.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17308,Confirmed Eruption,1936,8.0,8.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17307,Confirmed Eruption,1936,2.0,5.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17306,Confirmed Eruption,1935,1.0,7.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17304,Confirmed Eruption,1932,6.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17302,Confirmed Eruption,1930,9.0,3.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17301,Confirmed Eruption,1928,9.0,6.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17300,Confirmed Eruption,1926,9.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17298,Confirmed Eruption,1923,1.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17179,Confirmed Eruption,1919,4.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17297,Confirmed Eruption,1911,0.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17294,Confirmed Eruption,1908,1.0,17.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17291,Confirmed Eruption,1898,8.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17289,Confirmed Eruption,1894,3.0,6.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17288,Confirmed Eruption,1884,3.0,21.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17286,Confirmed Eruption,1872,12.0,1.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17285,Confirmed Eruption,1856,3.0,18.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17280,Confirmed Eruption,1830,8.0,11.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17278,Confirmed Eruption,1830,2.0,16.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17275,Confirmed Eruption,1827,11.0,12.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17273,Confirmed Eruption,1826,10.0,3.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17272,Confirmed Eruption,1816,6.0,9.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17271,Confirmed Eruption,1815,2.0,10.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17269,Confirmed Eruption,1806,6.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17267,Confirmed Eruption,1781,0.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17266,Confirmed Eruption,1772,0.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17265,Confirmed Eruption,1765,1.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17261,Confirmed Eruption,1691,4.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17257,Confirmed Eruption,1668,8.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17255,Confirmed Eruption,1649,7.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17254,Confirmed Eruption,1637,9.0,29.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17248,Confirmed Eruption,1598,12.0,0.0,Historical Observations
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592,Subduction zone / Continental crust (>25 km),Eruption Observed,75559,75559,234591,6507519,17237,Confirmed Eruption,1558,0.0,0.0,Historical Observations
